2021 Statistical Area Level 1 (SA1),State,Usual Resident Population,Score,Percentile within State
21301133202,VIC,249,933.3981325,20
21301133203,VIC,346,993.9186199,40
21301133204,VIC,279,966.6670193,30
21301133205,VIC,283,985.1127938,37
21301133206,VIC,257,978.3429831,34
21301133207,VIC,325,956.2263306,27
21301133208,VIC,351,922.9288746,18
21301133209,VIC,324,993.3274594,40
21301133211,VIC,494,990.0597575,39
21301133212,VIC,380,920.3881902,17
21301133213,VIC,431,979.1231571,35
21301133214,VIC,403,927.287295,19
21301133216,VIC,532,1004.539518,45
21301133217,VIC,540,917.2619358,16
21301133218,VIC,209,942.3590186,23
21301133219,VIC,316,973.1138578,32
21301133220,VIC,366,980.0083476,35
21301133221,VIC,353,917.7954047,17
21301133222,VIC,316,919.4388401,17
21301133223,VIC,360,936.0099641,21
21301133224,VIC,310,929.2834756,19
21301133225,VIC,431,942.5503894,23
21301133226,VIC,282,939.7115071,22
21301133227,VIC,401,921.1101207,17
21301133228,VIC,309,941.8594142,23
21301133229,VIC,257,994.3229481,41
21301133230,VIC,279,1015.800555,50
21301133231,VIC,342,931.9367019,20
21301133232,VIC,683,978.8709394,34
21301133233,VIC,274,992.4046441,40
21301133234,VIC,100,1000.520383,43
21301133235,VIC,440,980.4815066,35
21301133236,VIC,185,941.8501043,23
21301133237,VIC,394,939.9714701,22
21301133238,VIC,236,944.304829,23
21301133239,VIC,307,976.9027261,34
21301133240,VIC,270,1005.51714,45
21301133301,VIC,579,808.0933794,2
21301133302,VIC,350,849.3700704,5
21301133303,VIC,391,841.0701809,4
21301133304,VIC,348,875.9101376,8
21301133305,VIC,453,874.8122348,8
21301133306,VIC,312,876.2151995,8
21301133307,VIC,495,864.1798363,7
21301133308,VIC,249,864.020879,7
21301133309,VIC,369,836.4630362,4
21301133310,VIC,477,849.0436359,5
21301133311,VIC,502,858.5705987,6
21301133312,VIC,363,873.39842,8
21301133313,VIC,424,843.8344814,4
21301133314,VIC,562,852.1761125,5
21301133315,VIC,568,848.5456959,5
21301133316,VIC,281,840.7481461,4
21301133317,VIC,319,845.8145147,5
21301133318,VIC,529,825.3985634,3
21301133319,VIC,533,856.0735409,6
21301133320,VIC,458,867.2668136,7
21301133321,VIC,482,856.2332706,6
21301133322,VIC,264,858.4134463,6
21301133323,VIC,377,871.9612149,8
21301133324,VIC,446,880.1127534,9
21301133325,VIC,352,886.4448208,10
21301133326,VIC,372,860.5395894,6
21301133327,VIC,307,845.0649776,5
21301133328,VIC,343,821.1758189,3
21301133329,VIC,329,826.2835689,3
21301133330,VIC,666,865.1084828,7
21301133331,VIC,408,847.638365,5
21301133332,VIC,441,883.3890874,10
21301133333,VIC,629,839.4221974,4
21301133401,VIC,441,857.3374177,6
21301133402,VIC,396,884.7283464,10
21301133403,VIC,383,849.2419555,5
21301133404,VIC,373,881.7201823,9
21301133405,VIC,429,871.303145,8
21301133406,VIC,452,834.2956864,4
21301133407,VIC,530,918.9293885,17
21301133408,VIC,393,900.8078814,13
21301133409,VIC,458,874.7536001,8
21301133410,VIC,426,862.0332172,6
21301133411,VIC,560,849.118418,5
21301133412,VIC,506,837.9605916,4
21301133413,VIC,455,875.1894943,8
21301133414,VIC,471,882.8986245,9
21301133415,VIC,657,849.5013257,5
21301133416,VIC,444,840.8024038,4
21301133417,VIC,399,847.3998715,5
21301133418,VIC,534,837.1971725,4
21301133419,VIC,436,851.401781,5
21301133420,VIC,558,829.9630846,3
21301133421,VIC,465,856.6388233,6
21301133422,VIC,364,859.3524037,6
21301133423,VIC,686,872.7478969,8
21301133424,VIC,442,900.6124485,13
21301133425,VIC,550,843.8803326,4
21301133426,VIC,622,868.3262628,7
21301133427,VIC,542,839.1171542,4
21301133428,VIC,433,873.2674884,8
21301133429,VIC,578,884.0720733,10
21301133430,VIC,555,869.1092888,7
21301133431,VIC,320,858.2996287,6
21301133432,VIC,428,863.1401963,7
21301133433,VIC,481,926.3452188,19
21301133434,VIC,322,851.5525829,5
21301133435,VIC,494,872.6128746,8
21301133436,VIC,593,851.0470055,5
21301133437,VIC,395,862.2329415,6
21301133438,VIC,307,868.2620501,7
21301133439,VIC,226,855.4467497,6
21301133440,VIC,415,871.8229021,8
21301133441,VIC,569,831.5386349,4
21301133442,VIC,436,876.5829715,8
21301133443,VIC,567,820.7810393,3
21301133444,VIC,227,858.2651989,6
21301133445,VIC,258,894.7903807,12
21301133501,VIC,492,874.470725,8
21301133502,VIC,645,857.2622549,6
21301133503,VIC,626,915.4782812,16
21301133504,VIC,1221,953.1592605,26
21301133505,VIC,389,904.951372,14
21301133506,VIC,446,860.2448143,6
21301133507,VIC,338,839.460407,4
21301133508,VIC,433,855.2012937,6
21301133509,VIC,327,866.0480138,7
21301133510,VIC,534,857.4114145,6
21301133511,VIC,426,837.516667,4
21301133512,VIC,483,826.4885221,3
21301133513,VIC,345,824.5309633,3
21301133514,VIC,482,825.1527833,3
21301133515,VIC,503,866.2262025,7
21301133516,VIC,652,920.540628,17
21301133517,VIC,461,920.1957282,17
21301133518,VIC,492,850.7563791,5
21301133519,VIC,290,816.9142668,3
21301133520,VIC,605,832.5637142,4
21301133521,VIC,471,899.5245929,13
21301133522,VIC,332,853.34245,5
21301133523,VIC,329,847.0962533,5
21301133524,VIC,542,899.9414606,13
21301133525,VIC,333,873.9068699,8
21301133526,VIC,365,865.2179469,7
21301133527,VIC,587,861.7086394,6
21301133528,VIC,129,894.7767109,12
21301133529,VIC,521,853.2923925,5
21301133530,VIC,522,848.7051054,5
21301133531,VIC,424,840.3376228,4
21301133532,VIC,351,833.6805486,4
21301133533,VIC,279,885.4363339,10
21301133534,VIC,394,841.2279467,4
21301133535,VIC,518,810.9664286,2
21301133536,VIC,605,867.8711459,7
21301133537,VIC,295,897.6849768,12
21301133538,VIC,278,851.7372784,5
21301133601,VIC,366,903.7234192,13
21301133602,VIC,151,978.8855358,34
21301133603,VIC,379,920.1196364,17
21301133604,VIC,339,915.0760518,16
21301133605,VIC,354,929.3392514,19
21301133606,VIC,510,920.5193014,17
21301133607,VIC,606,917.1847845,16
21301133608,VIC,414,950.3500682,25
21301133609,VIC,532,947.5775881,24
21301133610,VIC,406,974.0743152,33
21301133611,VIC,652,934.1878137,21
21301133612,VIC,573,992.0483643,40
21301133613,VIC,786,1003.782287,45
21301133614,VIC,524,975.0751707,33
21301133615,VIC,521,997.4777233,42
21301133616,VIC,616,986.8214059,37
21301133617,VIC,546,954.2497938,26
21301133618,VIC,592,971.6283042,32
21301133619,VIC,585,953.3446551,26
21301133701,VIC,412,902.849387,13
21301133702,VIC,432,875.6518824,8
21301133703,VIC,573,925.3337898,18
21301133704,VIC,420,855.7727444,6
21301133705,VIC,458,900.3358729,13
21301133706,VIC,506,910.5542215,15
21301133707,VIC,300,856.8761037,6
21301133708,VIC,388,856.1159541,6
21301133709,VIC,488,900.138028,13
21301133710,VIC,383,886.6795201,10
21301133711,VIC,446,911.4868453,15
21301133712,VIC,706,876.0661833,8
21301133713,VIC,542,875.2437193,8
21301133714,VIC,814,1084.039471,78
21301133715,VIC,316,860.0071653,6
21301133716,VIC,440,933.5362566,21
21301133717,VIC,515,869.7009549,7
21301133718,VIC,594,876.6559982,8
21301133719,VIC,312,877.1033612,9
21301133720,VIC,463,882.0998804,9
21301133721,VIC,347,873.7414151,8
21301133722,VIC,393,896.8184879,12
21301133723,VIC,382,884.105448,10
21301133724,VIC,718,893.9117147,11
21301133726,VIC,685,935.5040582,21
21301133801,VIC,310,911.5367405,15
21301133802,VIC,461,888.2599066,10
21301133803,VIC,369,897.5187283,12
21301133804,VIC,738,927.3428192,19
21301133805,VIC,1889,998.6084553,42
21301133806,VIC,338,905.5432412,14
21301133807,VIC,354,913.9693474,16
21301133808,VIC,398,921.0833975,17
21301133809,VIC,287,861.2693624,6
21301133810,VIC,272,958.7327759,28
21301133811,VIC,399,888.1441888,10
21301133812,VIC,625,938.5943101,22
21301133813,VIC,400,903.8102079,13
21301133814,VIC,527,883.0113848,9
21301133815,VIC,300,927.8637739,19
21301133816,VIC,448,869.8806367,7
21301133817,VIC,451,854.1531187,6
21301133818,VIC,274,870.7353749,8
21301133819,VIC,305,839.1383761,4
21301133820,VIC,325,892.1435873,11
21301133821,VIC,323,907.3569302,14
21301133822,VIC,423,928.5590098,19
21301133823,VIC,497,883.6806858,10
21301133824,VIC,295,882.8712183,9
21301133825,VIC,394,891.7161087,11
21301133826,VIC,529,875.0213531,8
21301133827,VIC,551,898.2412976,12
21301133828,VIC,635,917.8242014,17
21301133829,VIC,206,847.9384423,5
21301133830,VIC,397,899.8108615,13
21301133831,VIC,196,844.3163979,5
21301133834,VIC,392,835.8245999,4
21301133835,VIC,254,801.5170817,2
21301133836,VIC,418,831.7312005,4
21301133837,VIC,370,824.5263943,3
21301133838,VIC,283,881.809679,9
21301133839,VIC,494,982.6220283,36
21301133840,VIC,313,960.6655033,28
21301133841,VIC,436,896.7805787,12
21301133842,VIC,522,923.6568939,18
21301133843,VIC,314,953.2110022,26
21301133844,VIC,497,894.267578,11
21301133845,VIC,334,878.4277379,9
21301133901,VIC,225,938.3184734,22
21301133902,VIC,385,972.1016668,32
21301133903,VIC,560,990.8281464,39
21301133904,VIC,572,948.9352033,25
21301133905,VIC,566,954.5121135,26
21301133906,VIC,385,1022.650989,53
21301133907,VIC,515,979.5005469,35
21301133908,VIC,403,990.3740205,39
21301133909,VIC,333,991.4864995,39
21301133910,VIC,388,983.2327335,36
21301133911,VIC,344,967.9164499,31
21301133912,VIC,363,1010.329014,47
21301133913,VIC,522,968.6069943,31
21301133914,VIC,400,939.3587444,22
21301133915,VIC,393,961.6723668,28
21301133916,VIC,523,949.3387887,25
21301133917,VIC,515,938.3765176,22
21301133918,VIC,405,1012.909345,48
21301133919,VIC,643,934.3609811,21
21301133920,VIC,255,965.1606228,30
21301133921,VIC,628,966.6888979,30
21301133922,VIC,359,959.5729229,28
21301133923,VIC,548,914.7200086,16
21301133924,VIC,408,990.9146262,39
21301133925,VIC,392,942.4349086,23
21301133926,VIC,460,987.1582332,37
21301133927,VIC,230,1018.999699,51
21301134001,VIC,388,1022.91889,53
21301134002,VIC,395,998.2048066,42
21301134003,VIC,425,1050.596965,65
21301134004,VIC,467,1016.903278,50
21301134005,VIC,508,1030.834676,56
21301134006,VIC,437,1058.971173,68
21301134007,VIC,303,1013.921069,49
21301134008,VIC,310,1053.064229,66
21301134009,VIC,500,1035.066529,58
21301134011,VIC,221,945.5629834,24
21301134012,VIC,528,1061.224573,69
21301134013,VIC,51,1099.830295,84
21301134015,VIC,479,1032.434862,57
21301134016,VIC,353,1020.849608,52
21301134017,VIC,483,1041.341968,61
21301134018,VIC,375,1010.307395,47
21301134019,VIC,336,994.2176915,40
21301134020,VIC,248,1013.963292,49
21301134021,VIC,527,1001.331563,43
21301134022,VIC,436,1062.399456,70
21301134023,VIC,441,1039.731346,60
21301134024,VIC,463,1057.134628,67
21301134025,VIC,225,1030.553655,56
21301134026,VIC,446,994.0291951,40
21301134027,VIC,347,1057.65432,68
21301134028,VIC,430,1020.179595,52
21301134029,VIC,488,1035.099323,58
21301134030,VIC,383,1011.846746,48
21301134031,VIC,306,1013.999759,49
21301134032,VIC,234,995.6373446,41
21301134033,VIC,279,1048.8890040000001,64
21301134034,VIC,505,1037.130788,59
21301134035,VIC,347,1020.404263,52
21301134036,VIC,310,1023.681407,53
21301134037,VIC,261,1049.17181,64
21301134038,VIC,412,1050.416322,65
21301134040,VIC,494,1031.985507,57
21301134041,VIC,380,1035.419694,58
21301134042,VIC,280,1028.272756,55
21301134043,VIC,343,1019.839615,51
21301134044,VIC,280,1013.151143,49
21301134045,VIC,318,967.9391118,31
21301134046,VIC,191,997.4436605,42
21301134047,VIC,297,1019.435179,51
21301134048,VIC,403,978.2110858,34
21301134049,VIC,269,1000.434271,43
21301156901,VIC,285,901.8512623,13
21301156902,VIC,604,939.4106713,22
21301156903,VIC,478,907.386025,14
21301156904,VIC,284,883.8661941,10
21301156905,VIC,354,1008.050153,46
21301156906,VIC,463,898.4725006,12
21301156907,VIC,244,841.9078741,4
21301156908,VIC,588,876.4824166,8
21301156909,VIC,364,866.7811856,7
21301156910,VIC,400,914.8444335,16
21301156911,VIC,530,895.6920015,12
21301156912,VIC,283,889.0097025,11
21301156913,VIC,354,904.9136923,14
21301156914,VIC,585,1008.218699,47
21301156915,VIC,544,892.1364212,11
21301156916,VIC,261,871.6217659,8
21301156917,VIC,358,845.9203181,5
21301156918,VIC,246,895.0908676,12
21301156919,VIC,598,989.3456062,38
21301156920,VIC,380,837.4461904,4
21301156921,VIC,547,900.9320683,13
21301156922,VIC,504,867.7099412,7
21301156923,VIC,457,900.4118297,13
21301156924,VIC,1061,954.1134104,26
21301156925,VIC,317,799.1682882,2
21301156926,VIC,296,839.6674844,4
21301156927,VIC,362,921.119258,17
21301156928,VIC,454,949.0882632,25
21301156929,VIC,306,937.0484426,22
21301156930,VIC,557,998.0060526,42
21301156932,VIC,451,915.8995476,16
21301156933,VIC,306,899.3622207,13
21301156934,VIC,242,919.19618,17
21301156935,VIC,312,878.3199986,9
21301156936,VIC,327,892.6165379,11
21301156937,VIC,309,898.400332,12
21301156938,VIC,471,838.1638834,4
21301156939,VIC,508,976.5186424,34
21301156940,VIC,388,889.3800034,11
21301156942,VIC,570,1008.321725,47
21301156943,VIC,198,870.4037875,7
21301156944,VIC,222,829.5592663,3
21301156945,VIC,290,880.3765673,9
21301156946,VIC,360,881.9262305,9
21301157001,VIC,486,1002.748141,44
21301157002,VIC,445,987.0962036,37
21301157003,VIC,692,1026.70209,55
21301157004,VIC,571,1001.778441,44
21301157005,VIC,572,986.5287523,37
21301157006,VIC,544,989.9746262,39
21301157007,VIC,433,955.5965229,27
21301157008,VIC,854,1023.926121,53
21301157009,VIC,428,993.3163853,40
21301157010,VIC,430,995.5995908,41
21301157011,VIC,747,947.308868,24
21301157013,VIC,521,965.4667869,30
21301157014,VIC,647,986.0311013,37
21301157015,VIC,507,1000.335648,43
21301157016,VIC,752,1029.3622,56
21302134101,VIC,751,1007.993246,46
21302134102,VIC,494,1016.357082,50
21302134103,VIC,655,1044.820871,62
21302134104,VIC,379,1016.216336,50
21302134105,VIC,451,1095.53852,83
21302134106,VIC,493,1071.787542,73
21302134107,VIC,432,1054.566767,66
21302134108,VIC,410,1026.067969,54
21302134110,VIC,569,1055.03656,67
21302134111,VIC,333,1071.912853,73
21302134112,VIC,458,1060.730248,69
21302134113,VIC,706,1062.669076,70
21302134114,VIC,504,1057.932264,68
21302134115,VIC,318,1096.819618,83
21302134116,VIC,624,1090.95477,81
21302134120,VIC,496,1080.26428,77
21302134124,VIC,335,1037.310889,59
21302134125,VIC,209,952.559559,26
21302134126,VIC,382,1077.630039,76
21302134127,VIC,277,1046.535208,63
21302134128,VIC,612,1021.700916,52
21302134131,VIC,353,1064.495701,70
21302134132,VIC,356,1050.887814,65
21302134133,VIC,398,1055.962615,67
21302134134,VIC,383,1024.905586,54
21302134135,VIC,356,1064.245918,70
21302134137,VIC,376,1001.422727,44
21302134138,VIC,383,1025.013981,54
21302134139,VIC,378,1046.807528,63
21302134140,VIC,367,1037.680063,59
21302134141,VIC,333,1034.860983,58
21302134201,VIC,279,988.7478092,38
21302134202,VIC,392,961.0177035,28
21302134203,VIC,342,967.0883227,30
21302134204,VIC,469,1000.955551,43
21302134205,VIC,513,1004.039818,45
21302134206,VIC,614,973.1173348,32
21302134207,VIC,292,1013.322707,49
21302134210,VIC,293,976.5844576,34
21302134211,VIC,295,944.0495355,23
21302134212,VIC,320,921.0693403,17
21302134213,VIC,404,939.2638575,22
21302134214,VIC,252,928.849736,19
21302134215,VIC,519,920.2815126,17
21302134216,VIC,274,975.8838652,33
21302134217,VIC,285,914.9318848,16
21302134218,VIC,570,988.4985733,38
21302134219,VIC,466,954.2186701,26
21302134220,VIC,624,978.9446441,34
21302134221,VIC,510,977.3710176,34
21302134222,VIC,600,1029.872141,56
21302134223,VIC,533,994.3568984,41
21302134224,VIC,428,966.8695625,30
21302134225,VIC,374,916.8290203,16
21302134226,VIC,522,955.8540485,27
21302134227,VIC,335,955.3985972,27
21302134228,VIC,369,922.2419428,18
21302134229,VIC,510,945.2973119,24
21302134230,VIC,415,961.8469366,28
21302134231,VIC,367,923.4792577,18
21302134232,VIC,226,981.7291071,35
21302134233,VIC,231,987.0736036,37
21302134234,VIC,451,937.9114576,22
21302134235,VIC,518,935.499978,21
21302134236,VIC,422,966.1170136,30
21302134237,VIC,357,987.0536673,37
21302134238,VIC,334,983.2085728,36
21302134239,VIC,311,1004.028497,45
21302134240,VIC,316,932.1636941,20
21302134241,VIC,458,982.2613288,36
21302134242,VIC,375,992.175658,40
21302134243,VIC,406,991.3866994,39
21302134244,VIC,407,985.0784646,37
21302134245,VIC,530,958.0073362,27
21302134246,VIC,269,976.2661063,34
21302134248,VIC,307,929.0149709,19
21302134249,VIC,393,1002.308634,44
21302134301,VIC,301,1004.432869,45
21302134302,VIC,460,1000.627674,43
21302134304,VIC,674,1011.415846,48
21302134305,VIC,550,993.7938919,40
21302134306,VIC,740,1024.681356,54
21302134307,VIC,498,999.9573313,43
21302134310,VIC,531,1016.876286,50
21302134311,VIC,350,933.5298978,21
21302134312,VIC,894,1012.305762,48
21302134313,VIC,353,989.1657554,38
21302134314,VIC,348,979.8292745,35
21302134315,VIC,540,792.4429126,2
21302134316,VIC,425,1029.161979,56
21302134317,VIC,605,1009.341223,47
21302134318,VIC,624,1006.149177,46
21302134319,VIC,432,1022.598743,53
21302134320,VIC,494,1038.869315,60
21302134321,VIC,462,1042.295846,61
21302134322,VIC,574,1027.211899,55
21302134323,VIC,530,1015.622429,50
21302134324,VIC,758,972.1910607,32
21302134325,VIC,644,993.6675468,40
21302134326,VIC,581,965.7152887,30
21302134327,VIC,459,961.5130136,28
21302134328,VIC,415,1021.374398,52
21302134329,VIC,288,1021.163197,52
21302134330,VIC,622,1039.076445,60
21302134331,VIC,340,813.2861638,3
21302134332,VIC,436,968.7213296,31
21302134401,VIC,287,1090.392763,81
21302134402,VIC,472,1107.21089,86
21302134403,VIC,634,1091.904728,81
21302134404,VIC,497,1092.920796,82
21302134405,VIC,761,1105.698848,86
21302134406,VIC,540,1079.240224,76
21302134407,VIC,623,1069.491351,72
21302134408,VIC,446,1122.127287,91
21302134409,VIC,479,1137.502083,94
21302134410,VIC,504,1127.61675,92
21302134411,VIC,564,1121.6929,91
21302134412,VIC,523,1121.986014,91
21302134415,VIC,460,1089.439725,80
21302134416,VIC,338,1071.414165,73
21302134417,VIC,417,1126.313168,92
21302134418,VIC,293,1085.834988,79
21302134419,VIC,444,1113.862278,88
21302134420,VIC,404,1143.399281,96
21302134421,VIC,417,1124.750869,91
21302134422,VIC,522,1100.068074,84
21302134423,VIC,420,1088.093788,80
21302134425,VIC,675,1108.391599,87
21302134426,VIC,537,1084.265804,78
21302134427,VIC,485,1083.857464,78
21302134428,VIC,478,1105.914297,86
21302134429,VIC,541,1084.085105,78
21302134430,VIC,713,1086.335548,79
21302134431,VIC,620,1089.049606,80
21302134432,VIC,289,1081.418017,77
21302134433,VIC,231,1111.073438,87
21302134434,VIC,445,1101.682192,84
21302134435,VIC,338,1112.280125,88
21302134436,VIC,311,1109.610584,87
21302134437,VIC,512,1143.009253,96
21302134438,VIC,329,1083.307871,78
21302134439,VIC,694,1113.613253,88
21302134440,VIC,608,1117.906514,89
21302134441,VIC,228,1095.113368,82
21302134442,VIC,673,1098.156529,83
21302134501,VIC,287,965.1253948,30
21302134502,VIC,286,929.5062266,19
21302134503,VIC,434,973.5284178,33
21302134504,VIC,324,1012.512216,48
21302134505,VIC,315,1024.979138,54
21302134506,VIC,377,1034.797741,58
21302134507,VIC,415,1057.566049,68
21302134508,VIC,336,1052.649486,66
21302134509,VIC,404,998.5121622,42
21302134510,VIC,285,1031.341101,57
21302134511,VIC,718,991.7653323,39
21302134512,VIC,302,988.9621312,38
21302134513,VIC,467,1011.824902,48
21302134601,VIC,449,1089.977748,81
21302134602,VIC,328,1108.669314,87
21302134603,VIC,486,1033.274902,57
21302134604,VIC,1055,1090.681222,81
21302134605,VIC,517,977.3750594,34
21302134606,VIC,418,1118.272808,90
21302134607,VIC,343,1103.869214,85
21302134608,VIC,301,1115.610974,89
21302134609,VIC,671,1091.728867,81
21302134610,VIC,406,1117.148155,89
21302134611,VIC,467,1113.442962,88
21302134612,VIC,407,1027.192279,55
21302134613,VIC,677,1106.763771,86
21302134614,VIC,422,1130.980331,93
21302134615,VIC,327,1151.940964,97
21302134616,VIC,393,1156.101228,98
21302134617,VIC,517,1145.703019,96
21302134618,VIC,519,1075.646605,75
21302134619,VIC,517,1128.255258,92
21302134620,VIC,389,1147.499025,97
21302134621,VIC,389,1115.899884,89
21302134622,VIC,570,1089.257452,80
21302134623,VIC,499,1173.178851,100
21302134624,VIC,666,1142.151696,95
21302134625,VIC,476,1086.284504,79
21302134626,VIC,406,972.1403182,32
21302134627,VIC,420,1073.092837,74
21302134628,VIC,373,1159.634738,98
21302134629,VIC,58,970.4533906,32
21302134630,VIC,676,1103.393723,85
21302134631,VIC,295,1035.024803,58
