2021 Statistical Area Level 1 (SA1),Usual Resident Population,Score,Percentile within Australia
11303126925,249,920.093168,21
11303126926,225,906.5835105,18
11303126927,452,793.7685434,3
11303126928,508,773.9072559,2
11303126929,420,890.5147502,14
11303126930,306,1004.80289,50
11303126931,362,869.3607355,10
11303126932,384,907.1857841,18
11303126933,358,881.986088,13
11303126934,429,874.2597334,11
11303126935,458,945.0236195,28
11303126936,355,608.864981,1
11303126937,271,608.9776567,1
11303126938,399,855.5819086,8
11303126939,406,797.8919943,3
11303126940,444,970.8750388,37
11303126941,321,1060.573469,71
11303126942,369,1054.19536,69
11303126943,231,1007.531656,51
11303126944,510,1035.442594,62
11303126945,446,1041.112624,64
11303126946,394,987.5663217,43
11303126947,365,960.4387111,33
11303126948,418,934.6092395,25
11303126949,311,807.9986748,4
11303126950,437,940.9508305,27
11303126951,536,1013.587492,53
11303126952,337,995.8592471,47
11303126953,942,1057.473694,70
11303126954,420,995.7069561,47
11303126955,526,954.884541,31
11303127001,349,1051.165119,68
11303127003,288,872.0317869,11
11303127004,355,629.0203918,1
11303127005,358,639.6063393,1
11303127006,299,737.9455997,2
11303127007,442,637.0148137,1
11303127008,309,859.6993758,9
11303127009,446,774.9165936,2
11303127010,416,890.0580042,14
11303127011,394,930.1706126,24
11303127012,439,967.3904755,36
11303127013,590,1025.087962,58
11303127014,366,1043.243897,65
11303127015,277,965.1461909,35
11303127016,337,910.2456436,19
11303127017,318,948.7178983,29
11303127018,297,1002.5946,49
11303127019,359,998.1258455,47
11303127020,499,1087.099273,80
11303127021,497,889.1239094,14
11303127022,497,994.3472965,46
11303127023,383,986.7732684,43
11303127024,311,1013.475882,53
11303127025,500,923.1751534,22
11303127026,315,1036.3950830000001,63
11303127027,306,966.2781636,35
11303127028,400,962.5618351,34
11303127029,413,911.1003998,19
11303127031,519,985.5342893,42
11303127032,513,976.7937057,39
11303127034,168,1081.569634,79
11303127101,215,977.0588097,39
11303127103,279,958.3840712,33
11303127104,806,1013.993834,54
11303127105,128,969.1489465,36
11303127106,424,894.5750248,15
11303127107,409,896.3244217,16
11303127108,269,1060.802859,72
11303127109,367,1005.06916,50
11303127110,310,1007.166514,51
11303127111,390,913.8041168,20
11303127112,385,879.5191271,12
11303127113,340,1025.87835,58
11303127114,284,876.4723132,12
11303127117,229,986.3832036,43
11303127118,185,1058.037189,71
11303127119,269,1072.929356,76
11303127120,146,1055.763076,70
11303127121,267,1000.728691,48
11303127122,518,1061.917011,72
11303127124,218,1076.951837,77
11303127125,268,953.9243121,31
11303127126,449,923.719094,22
11303127127,575,947.4040492,29
11303127128,453,942.881416,28
11303127129,684,1037.91432,63
11303127130,391,1037.048762,63
11303127131,206,848.3816149,7
11303127132,300,923.5287265,22
11303127134,255,1046.687473,66
11303127135,323,1034.498014,62
11303127137,651,1052.484621,69
11303127138,543,961.6768629,34
11303127139,359,876.6798356,12
11303127140,234,921.0140978,21
11303127141,279,1051.83385,68
11303127142,196,934.8745326,25
11303127143,273,886.8453701,14
11303127144,321,910.1777014,19
11303127145,355,930.3006411,24
11303127146,230,1096.168396,83
11303127147,374,1090.573917,81
11303127148,457,1077.705475,77
11303127149,718,1100.58291,84
11303127150,335,1097.989192,84
11303127151,283,1089.500234,81
11303127152,510,1093.597056,82
11303127153,403,1085.816529,80
11303127154,197,996.2215603,47
11401127201,302,1076.825041,77
11401127202,629,1043.254401,65
11401127203,438,1008.793023,52
11401127204,366,1059.493074,71
11401127205,316,1014.470182,54
11401127206,366,1073.218292,76
11401127207,465,1104.997601,85
11401127208,215,1172.866456,98
11401127209,469,1089.066525,81
11401127210,306,1068.886171,74
11401127211,311,1061.646141,72
11401127213,362,1073.326938,76
11401127214,267,1077.898019,77
11401127215,277,1048.926057,67
11401127216,234,1049.499469,67
11401127217,592,965.2722419,35
11401127218,277,982.7999034,41
11401127219,394,808.411306,4
11401127220,351,995.9127099,47
11401127221,250,897.3151915,16
11401127222,507,1030.978351,60
11401127223,429,990.7037414,45
11401127224,457,952.2229104,31
11401127225,736,1100.786521,84
11401127226,160,1070.51242,75
11401127301,88,1015.584799,54
11401127302,355,978.9162658,40
11401127303,414,979.4793072,40
11401127304,258,984.2547962,42
11401127305,501,994.7286323,46
11401127306,406,974.8775462,38
11401127307,528,924.5472735,22
11401127308,515,931.8070579,24
11401127309,150,981.282377,41
11401127310,333,986.6737794,43
11401127312,94,1019.733413,56
11401127401,263,926.5177711,23
11401127403,322,1031.763581,61
11401127404,343,987.9962471,43
11401127405,242,1018.010481,55
11401127406,406,927.2368138,23
11401127407,367,953.1620699,31
11401127408,536,947.0930326,29
11401127409,240,915.7775934,20
11401127410,307,910.5697514,19
11401127411,397,911.1200225,19
11401127412,296,936.4131446,26
11401127413,298,926.0886307,23
11401127414,281,1027.744279,59
11401127416,738,927.7065154,23
11401127501,62,1085.449774,80
11401127601,324,1006.389827,51
11401127603,469,1016.471259,55
11401127604,303,994.9226057,46
11401127605,354,1075.996224,77
11401127606,399,1003.703112,50
11401127607,444,1024.768806,58
11401127608,327,1058.191262,71
11401127609,410,1065.67701,73
11401127612,334,1056.999247,70
11401127613,18,1149.541252,95
11401127614,203,996.5153226,47
11401127615,426,1086.992141,80
11401127616,308,972.9130499,38
11401127617,398,1051.74061,68
11401127618,130,1122.843465,90
11401127701,409,941.9755733,27
11401127702,356,961.3580077,34
11401127703,522,817.7074329,4
11401127704,199,1012.249846,53
11401127705,370,883.4934849,13
11401127706,234,1072.32881,76
11401127708,401,1056.178873,70
11401127709,376,983.7329893,42
11401127710,348,1015.302473,54
11401127711,464,1051.615866,68
11401127712,486,846.6878144,7
11401127713,274,791.9933187,3
11401127714,382,870.8432648,11
11401127715,350,928.4967312,23
11401127716,291,902.3874844,17
11401127717,574,948.7187134,30
11401127718,375,979.7793846,40
11401127719,405,865.8867848,10
11401127720,374,893.6848947,15
11401127721,422,1092.473583,82
11401127722,302,1069.874653,75
11401127723,532,877.7729121,12
11401127724,269,858.2120497,9
11401127725,479,917.7414697,21
11401127726,404,1000.084697,48
11401127727,563,963.6880346,34
11401127728,500,947.1561722,29
11401127729,335,972.7183586,38
11401127730,489,1036.522867,63
11401127731,308,1074.16609,76
11401127732,561,1064.494756,73
11401127733,716,909.8834886,19
11401127734,319,904.6190792,17
11401127735,377,989.1293665,44
11401127736,240,921.1283084,22
11401127737,622,972.0034109,37
11401127738,285,936.8678213,26
11401127739,456,945.5389746,28
11401127741,361,1067.70112,74
11401127742,258,1009.127965,52
11401127743,98,1140.609774,93
11401127801,497,909.794119,19
11401127802,362,917.4280539,21
11401127804,209,919.8576106,21
11401127808,260,824.3929612,5
11401127809,317,848.8483792,7
11401127810,328,637.0771472,1
11401127811,477,683.8060026,1
11401127812,567,610.5375016,1
11401127813,578,847.2227761,7
11401127815,586,923.9117509,22
11401127816,505,826.5570249,5
11401127817,378,857.461283,8
11401127818,362,814.5524514,4
11401127819,427,753.7719992,2
11401127820,453,916.3186818,20
11401127821,449,761.2925628,2
11401127822,549,1013.132137,53
11401127823,221,999.94641120000006,48
11401127824,67,954.1844028,31
11401127825,394,1031.021485,60
11401127827,357,936.0472292,26
11401127828,573,949.7048165,30
11401127829,521,947.6769697,29
11401127830,294,803.6763831,4
11401127831,201,824.1010765,5
11401127832,695,919.9416271,21
11401127833,362,902.081474,17
11401127834,335,938.1848663,26
11401127835,449,927.0746575,23
11401127836,332,870.7334924,11
11401127837,294,912.9721338,19
11401127838,223,1000.573375,48
11401127840,672,797.2396074,3
11401127841,369,935.3559756,25
11401127842,369,751.3582076,2
11401127844,335,911.5469867,19
11401127845,730,933.2039927,25
11401127846,487,943.5484006,28
11401127850,415,959.4251008,33
11401127851,779,925.7899882,23
11401127852,312,1019.641857,56
11401127853,395,890.1463314,14
11401127854,350,962.426552,34
11401127855,348,887.1656185,14
11401127856,835,1017.795069,55
11401127857,188,867.4912358,10
11401127858,253,1004.978053,50
11401127859,598,1019.215547,56
11401127860,89,983.5785223,42
11401127861,352,905.1300261,18
11401127862,1064,1036.710951,63
11401127905,365,940.9249533,27
11401127907,311,959.2909832,33
11401127908,445,904.6831603,17
11401127909,621,947.2615653,29
11401127910,422,937.8715583,26
11401127912,280,917.2934174,21
11401127913,537,942.1821257,27
11401127914,289,888.7306098,14
11401127915,822,938.4332137,26
11401127916,582,929.2139479,24
11401127917,395,938.5093258,26
11401127918,268,940.6632529,27
11401127919,223,944.0608008,28
11401127921,427,943.3980243,28
11401127922,548,912.2011022,19
11401127923,652,946.028488,29
11401127924,142,1040.355017,64
11401127925,313,901.9175399,17
11401127926,311,847.528137,7
11401127927,462,850.7586499,8
11401127928,474,864.0810284,9
11401127929,468,850.6605998,8
11401127930,386,905.7654145,18
11401127931,431,842.8084645,7
11401127932,434,882.0753842,13
11401127933,317,885.2908619,13
11401127934,531,881.7110502,13
11401127935,261,831.9923261,6
11401127936,630,925.4797194,23
11401127937,448,868.819551,10
11401127939,313,933.399931,25
11401127940,291,914.388692,20
11401127941,437,874.0067114,11
11401127942,400,948.0568054,29
11401127943,216,934.3647639,25
11401127944,639,901.7137226,17
11401127945,94,1015.186993,54
11401127946,76,876.7649653,12
11401128001,202,886.1142685,13
11401128002,264,919.4818867,21
11401128003,567,848.9946799,7
11401128004,323,879.8847597,12
11401128005,425,945.7260072,29
11401128006,711,904.3710046,17
11401128008,306,866.9060223,10
11401128009,338,886.4211416,14
11401128010,309,846.613385,7
11401128011,284,879.3477157,12
11401128012,340,966.3659596,35
11401128013,333,1019.857262,56
11401128014,284,961.1925994,34
11401128101,283,965.4652665,35
11401128102,388,1044.470325,66
11401128103,499,981.1545073,41
11401128104,371,987.9624406,43
11401128105,428,1046.758444,66
11401128106,279,1001.694762,49
11401128107,421,1009.882349,52
11401128108,386,1003.081423,49
11401128109,258,950.5561926,30
11401128110,393,973.606614,38
11401128202,468,896.2090328,16
11401128204,609,948.9814107,30
11401128205,439,939.2370403,27
11401128206,297,892.2220372,15
11401128207,383,853.0251898,8
11401128208,392,885.9098212,13
11401128209,310,861.8613071,9
11401128210,413,912.8009406,19
11401128211,376,840.4828243,6
11401128212,494,958.1318773,33
11401128214,464,908.5387843,18
11401128219,520,864.4098856,10
11401128220,343,962.9146659,34
11401128221,494,910.4864158,19
11401128222,326,909.6019935,19
11401128223,453,996.831506,47
11401128224,434,982.6659749,41
11401128225,423,1035.955373,62
11401128226,447,989.4772464,44
11401128227,526,960.4579165,33
11401128228,392,976.3320772,39
11401128230,389,1016.856674,55
11401128231,490,996.5623274,47
11401128232,243,940.8093916,27
11401128233,376,891.6455707,15
11401128234,300,1002.697623,49
11401128235,537,1005.07793,50
11401128236,292,980.0147504,40
11401128237,594,997.6942848,47
11401128238,355,1015.342455,54
11401128239,308,1045.544628,66
11401128240,724,943.2951984,28
11401128241,480,990.2441205,44
11401128242,228,1053.951934,69
11401128243,354,1016.212278,55
11401128244,514,951.395696,30
11401128245,365,913.6079239,20
11401128246,267,993.5285538,46
11401128247,218,1006.683985,51
11401128248,568,990.8625734,45
11401128249,411,928.5466391,23
11401128301,289,986.0935514,43
11401128303,311,992.687877,45
11401128304,491,894.2132933,15
11401128305,670,912.6913865,19
11401128306,291,965.2688067,35
11401128307,656,934.4985571,25
11401128308,230,995.6534469,46
11401128309,371,1029.043562,60
11401128310,256,994.6494941,46
11401128313,336,988.0514739,43
11401128316,284,912.3877114,19
11401128318,296,1002.92913,49
11401128319,152,981.6874458,41
11401128320,224,989.3545411,44
11401128321,162,1049.651688,68
11401128322,104,1010.552686,52
11401128323,402,993.1165415,45
11401128324,278,926.2768661,23
11402128401,352,1066.452289,74
11402128402,381,1047.027415,67
11402128403,378,1112.204202,87
11402128404,390,1039.668192,64
11402128405,599,1066.400175,74
11402128406,320,1038.277762,63
11402128407,432,1039.056758,64
11402128408,306,1067.630031,74
11402128409,631,1068.697836,74
11402128410,568,1157.374767,96
11402128411,398,1106.167156,86
11402128412,433,1077.179685,77
11402128413,535,1060.339539,71
11402128414,368,1113.288015,87
11402128415,409,963.3072506,34
11402128416,411,992.9318198,45
11402128417,389,961.6832921,34
11402128418,408,1013.206754,53
11402128419,422,1073.440358,76
11402128420,333,1110.42752,87
11402128421,398,1108.212174,86
11402128422,636,1122.333868,90
11402128423,461,1103.523524,85
11402128424,489,1093.919263,82
11402128425,388,1125.210953,90
11402128426,553,1129.950829,91
11402128427,353,1030.18609,60
11402128428,365,1099.907047,84
11402128430,717,1123.888245,90
11402128431,647,1001.486803,49
11402128433,151,1108.138883,86
11402128501,365,1009.998491,52
11402128502,434,1015.07786,54
11402128503,354,957.8673709,32
11402128504,443,952.1937449,31
11402128505,458,938.2601423,26
11402128506,589,963.2099962,34
11402128507,418,968.1494206,36
11402128508,262,986.2208928,43
11402128509,394,938.0496689,26
11402128510,406,1005.312303,50
11402128511,473,1003.805979,50
11402128514,323,984.8902522,42
11402128515,505,1063.603099,72
11402128516,169,945.9529307,29
11402128517,652,977.04434,39
11402128518,161,978.4128149,40
11402128601,385,993.6808996,46
11402128604,346,1059.89065,71
11402128605,350,1027.297638,59
11402128608,316,942.4949465,28
11402128609,303,928.7164571,24
11402128610,431,965.6594572,35
11402128611,502,1023.172165,57
11402128613,568,1024.590069,58
11402128616,515,1116.434535,88
11402128617,326,992.7331647,45
11402128618,257,915.145832,20
11402128619,503,916.3417854,20
11402128621,232,929.9855529,24
11402128622,964,1021.311669,57
11402128623,180,976.1041395,39
11402128624,325,1015.808437,54
11402128625,701,957.3033276,32
11402128626,286,1004.179261,50
11402128628,752,1099.900538,84
11402128629,450,973.0862131,38
11402128630,705,1058.396706,71
11402128631,550,1097.717849,83
11402128632,334,1134.871267,92
11402128633,512,986.6980731,43
11402128634,124,1105.884608,86
11402128701,329,1029.894067,60
11402128702,598,1096.37739,83
11402128704,588,945.4262162,28
11402128705,460,985.0934165,42
11402128706,274,1001.212417,49
11402128707,457,994.7720473,46
11402128708,541,1005.628831,50
11402128709,498,1066.814,74
11402128710,344,956.7998763,32
11402128711,325,929.2559887,24
11402128712,166,891.0802706,15
11402128713,241,736.6216005,2
11402128715,188,1047.799531,67
11402128717,424,965.8374387,35
11402128718,466,1063.052179,72
11402128719,354,1003.923792,50
11402128720,255,1075.526832,77
11402128721,598,924.8617837,23
11402128723,346,1084.219167,80
11402128724,274,1105.941932,86
11402128725,141,1101.78961,85
11402128727,331,954.535645,31
11402128728,513,1012.350664,53
11402128729,368,890.4202282,14
11402128730,342,957.0678881,32
11402128731,616,1066.506266,74
11402128732,603,1077.324703,77
11402128801,144,1039.294774,64
11402128802,307,1019.019986,56
11402128803,248,1042.379952,65
11402128804,379,1066.562299,74
11402128805,341,1105.310153,85
11402128806,243,1048.918673,67
11402128807,621,1087.501379,80
11402128808,253,1069.679906,75
11402128809,270,1100.035802,84
11402128811,250,1079.641338,78
11402128812,778,1031.378094,61
11402128901,713,1024.21754,58
11402128902,510,949.1632769,30
11402128903,419,1080.289567,78
11402128904,574,1089.307778,81
11402128905,254,1087.99628,81
11402128906,491,1072.963384,76
11402128907,332,1020.854981,56
11402128908,213,1036.573755,63
11402128909,354,1094.215838,82
11402128910,328,1127.299352,91
11402128911,298,1089.809899,81
11402128912,279,1104.756077,85
11402128913,384,964.7710622,35
11402128914,502,991.0181671,45
11402128915,262,1009.587284,52
11402128916,445,1023.262358,57
11402128917,331,1033.173249,61
11402128918,284,969.6744766,37
11402128919,261,1036.914014,63
11501129001,768,1092.534082,82
11501129002,787,1097.711291,83
11501129003,693,1102.77299,85
11501129004,579,1067.254962,74
11501129005,721,1122.449837,90
11501129006,383,1130.334678,91
11501129007,272,1149.647479,95
11501129008,609,1119.903266,89
11501129009,459,1116.383418,88
11501129010,509,1122.418497,90
11501129011,391,1128.121872,91
